IDHidrometro,hid_imo_cod_inscricao,CVProcessado,QtdMedicoes,QtdOcorrencias,hid_imo_qtd_pontos_utilizacao,variacaoTendencia,vidaHidrometro,vidaInstalacao,predicao,proba_0,ESM_SEQ_ESPECIFICACAO_MEDIDOR,MED_NUM_VOLUME_CALCULADO,MED_NUM_VOLUME_MEDIDO,imo_bsk_imovel,geo_set_num_setor,geo_lge_dsc_localidade_prax,geo_lge_dsc_distrito_prax,geo_lge_dsc_municipio_prax,geo_uad_sgl_unidade_negocio,pim_dsc_padrao_imovel,sii_nom_situacao_imovel,sla_nom_situacao_lig_agua,provavel_mudanca
A13F260556,8495033,0.75712967,13,0,1,4.3,6,4,0,0.586,11,9.0,9.0,8495033,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F085113,12153940,0.10692204,13,0,5,0.20634921,5,5,0,0.558,11,9.0,9.0,12153940,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F010468,8471371,0.16295269,13,0,7,-0.056338027,5,4,0,0.57,11,9.0,9.0,8471371,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F012907,7143168,0.10060287,13,0,5,-0.07633588,5,5,0,0.567,11,17.0,17.0,7143168,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F014783,12040827,0.2650222,13,0,5,0.2631579,5,5,0,0.5605,11,10.0,10.0,12040827,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F012363,8396787,0.3905516,13,0,3,-0.55421686,5,5,0,0.5537,11,10.0,10.0,8396787,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F012599,6648614,0.1562429,13,0,5,0.1827957,5,5,0,0.552,11,14.0,14.0,6648614,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F014771,790559,0.29017162,13,0,7,0.21978022,5,5,0,0.5503,11,14.0,14.0,790559,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F013483,12018228,0.5369306,13,2,6,1.9333333,5,5,0,0.557,11,10.0,10.0,12018228,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F012008,3080803,0.110967785,13,0,8,-0.14018692,5,5,0,0.567,11,13.0,13.0,3080803,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F121405,10204407,0.22128284,13,0,11,-0.21481481,5,5,0,0.5713,11,15.0,15.0,10204407,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208540,3070409,0.48410836,13,0,6,-0.48734176,5,5,0,0.56,11,20.0,20.0,3070409,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208643,3129837,0.13791485,13,0,5,-0.16216215,5,5,0,0.5513,11,13.0,13.0,3129837,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208726,6727581,0.18794335,13,0,5,0.38709676,5,5,0,0.5522,11,9.0,9.0,6727581,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208794,5077699,0.14680144,13,0,3,0.24324325,5,5,0,0.557,11,15.0,15.0,5077699,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208801,750530,0.1984149,13,0,9,-0.2125,5,5,0,0.5723,11,10.0,10.0,750530,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F209027,5027276,0.123203084,13,0,3,0.21311475,5,5,0,0.5728,11,17.0,17.0,5027276,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F209270,7144121,0.24473625,13,0,12,0.20338982,5,5,0,0.556,11,9.0,9.0,7144121,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F243033,5063329,0.15190001,13,0,5,0.18888889,5,5,0,0.552,11,13.0,13.0,5063329,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F120877,3071910,0.17435698,13,0,5,0.37391305,5,5,0,0.5537,11,18.0,18.0,3071910,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F121312,7175990,0.15728295,13,0,7,-0.14166667,5,5,0,0.5674,11,14.0,14.0,7175990,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F121321,2705010,0.15518881,13,0,8,-0.19090909,5,5,0,0.567,11,13.0,13.0,2705010,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F119870,3071588,0.16267188,13,0,6,0.20618556,5,5,0,0.5557,11,14.0,14.0,3071588,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F120010,9723587,0.11548782,13,0,5,-0.097222224,5,5,0,0.5566,11,9.0,9.0,9723587,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F121309,10037772,0.54718345,13,0,10,-0.27722773,5,5,0,0.5747,11,15.0,15.0,10037772,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F245643,7864752,0.117420316,13,0,4,-0.09836066,5,5,0,0.5684,11,15.0,15.0,7864752,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F119872,2313995,0.18994233,13,0,7,-0.21359223,5,5,0,0.569,11,13.0,13.0,2313995,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F121314,2584093,0.13174549,13,0,10,-0.06790123,5,5,0,0.585,11,20.0,20.0,2584093,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F121008,3081800,0.1845054,13,0,8,0.40833333,5,5,0,0.553,11,20.0,20.0,3081800,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F120800,9945296,0.16317849,13,0,3,-0.028301887,5,5,0,0.5596,11,13.0,13.0,9945296,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F120805,5060931,0.48357698,13,0,4,0.27631578,5,5,0,0.5615,11,14.0,14.0,5060931,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F208457,10486429,0.16188885,13,0,6,-0.115384616,5,5,0,0.552,11,10.0,10.0,10486429,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208475,9034005,0.26499236,13,0,9,-0.15789473,5,5,0,0.5557,11,9.0,9.0,9034005,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208666,5051657,0.084845796,13,0,3,-0.083333336,5,5,0,0.564,11,19.0,19.0,5051657,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F292820,9847596,0.09081205,13,0,5,-0.029126214,5,5,0,0.554,11,13.0,13.0,9847596,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F119871,3071332,0.13171446,13,0,5,-0.072072074,5,5,0,0.5557,11,14.0,14.0,3071332,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F121523,10681183,0.3084273,13,0,12,0.47311828,5,5,0,0.5728,11,14.0,14.0,10681183,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208668,7176015,0.14222802,13,0,10,-0.11111111,5,5,0,0.57,11,19.0,19.0,7176015,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208686,7691432,0.12041093,13,0,14,0.0877193,5,5,0,0.5513,11,15.0,15.0,7691432,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F209039,5034477,0.18041146,13,0,6,0.25490198,5,5,0,0.5693,11,14.0,14.0,5034477,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208460,5060923,0.09885914,13,0,3,-0.018867925,5,5,0,0.556,11,13.0,13.0,5060923,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208462,5073774,0.101329446,13,3,18,-0.054263566,5,5,0,0.602,11,17.0,17.0,5073774,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208577,3129098,0.542286,13,4,20,-0.4857143,5,5,0,0.5786,11,14.0,14.0,3129098,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208599,3128474,0.07252679,13,0,18,-0.021276595,5,5,0,0.5923,11,17.0,17.0,3128474,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F208673,5074088,0.23681866,13,0,12,-0.20731707,5,5,0,0.5767,11,9.0,9.0,5074088,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208808,7352689,0.12524426,13,0,5,0.11111111,5,5,0,0.5547,11,13.0,13.0,7352689,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208534,3070093,0.22821774,13,0,8,-0.36283186,5,5,0,0.5547,11,13.0,13.0,3070093,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208648,3129942,0.13928343,13,0,5,-0.06329114,5,5,0,0.562,11,10.0,10.0,3129942,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F208956,7861567,0.17401521,13,0,5,-0.04347826,5,5,0,0.5537,11,15.0,15.0,7861567,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F209015,7933282,0.31926224,13,0,12,-0.075,5,5,0,0.5864,11,10.0,10.0,7933282,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F209028,5073901,0.083086416,13,0,2,-0.08411215,5,5,0,0.5566,11,13.0,13.0,5073901,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F209071,3070484,0.12497523,13,0,7,-0.06944445,5,5,0,0.57,11,9.0,9.0,3070484,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F210179,5550254,0.28426722,13,0,12,0.051948052,5,5,0,0.565,11,10.0,10.0,5550254,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F210216,9945270,0.07537564,13,0,1,-0.06097561,5,5,0,0.5645,11,10.0,10.0,9945270,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208329,5034302,0.18544954,13,1,5,-0.20325203,5,5,0,0.5605,11,15.0,15.0,5034302,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F208340,8394008,0.08951893,13,0,4,-0.109375,5,5,0,0.5625,11,15.0,15.0,8394008,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208380,2522390,0.15885073,13,0,12,0.26,5,5,0,0.5747,11,13.0,13.0,2522390,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F208469,6859054,0.27940184,13,0,15,0.13043478,5,5,0,0.5693,11,9.0,9.0,6859054,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208512,2574683,0.3611931,13,1,5,0.20481928,5,5,0,0.5557,11,13.0,13.0,2574683,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208579,3071383,0.19201168,13,0,9,-0.11235955,5,5,0,0.5615,11,10.0,10.0,3071383,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208607,3128970,0.13885957,13,0,10,-0.0069444445,5,5,0,0.5566,11,17.0,17.0,3128970,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208670,7176830,0.08369039,13,0,7,-0.054545455,5,5,0,0.565,11,14.0,14.0,7176830,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F121635,9995757,0.17307915,13,0,12,0.08974359,5,5,0,0.554,11,9.0,9.0,9995757,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208374,2585456,0.4136484,13,1,10,-0.25,5,5,0,0.5806,11,9.0,9.0,2585456,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208444,2440776,0.124094516,13,0,5,-0.029850746,5,5,0,0.5537,11,9.0,9.0,2440776,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208456,6783252,0.15640323,13,0,10,-0.12101911,5,5,0,0.564,11,19.0,19.0,6783252,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208478,5074126,0.10768984,13,0,4,-0.012048192,5,5,0,0.5513,11,10.0,10.0,5074126,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208514,7002726,0.31217268,13,0,10,-0.12571429,5,5,0,0.561,11,20.0,20.0,7002726,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208520,659053,0.48423475,13,1,6,1.6666666,5,5,0,0.5566,11,13.0,13.0,659053,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208647,3129888,0.15418543,13,0,6,-0.12345679,5,5,0,0.552,11,9.0,9.0,3129888,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208661,6784585,0.13041013,13,0,8,-0.11504425,5,5,0,0.5615,11,14.0,14.0,6784585,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208669,7350716,0.1509473,13,0,5,0.11111111,5,5,0,0.551,11,10.0,10.0,7350716,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F209021,5050871,0.17398708,13,0,5,-0.101265825,5,5,0,0.555,11,9.0,9.0,5050871,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F209072,3070450,0.19658197,13,0,8,-0.225,5,5,0,0.5737,11,9.0,9.0,3070450,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F210218,9942394,0.5755656,13,0,8,0.3548387,5,5,0,0.5576,11,10.0,10.0,9942394,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F209012,2579782,0.5264005,13,2,1,0.7169811,5,5,0,0.576,11,9.0,9.0,2579782,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F209098,7356358,0.28584164,13,0,8,-0.15748031,5,5,0,0.553,11,14.0,14.0,7356358,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F209994,5891051,1.1708367,13,7,2,-1.0,5,5,0,0.6055,11,9.0,9.0,5891051,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208302,761915,0.07546981,13,0,3,-0.01754386,5,5,0,0.5596,11,14.0,14.0,761915,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208419,7143664,0.18287945,13,0,5,0.10769231,5,5,0,0.553,11,9.0,9.0,7143664,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208433,3070638,0.29174414,13,1,8,0.0989011,5,5,0,0.551,11,9.0,9.0,3070638,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208447,3128113,0.3852968,13,0,6,-0.40841585,5,5,0,0.558,11,48.0,51.0,3128113,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F208522,3070166,0.1270059,13,0,5,-0.065789476,5,5,0,0.5645,11,10.0,10.0,3070166,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208525,3070948,0.13264717,13,0,6,-0.078947365,5,5,0,0.556,11,9.0,9.0,3070948,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208602,3128814,0.14016183,13,0,10,0.23076923,5,5,0,0.574,11,18.0,18.0,3128814,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208664,10011471,0.16736388,13,0,9,-0.04054054,5,5,0,0.5684,11,10.0,10.0,10011471,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208676,3220761,0.17203851,13,0,4,-0.064935066,5,5,0,0.571,11,9.0,9.0,3220761,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208894,6779719,0.1756821,13,0,5,0.296875,5,5,0,0.5703,11,9.0,9.0,6779719,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F209022,5027268,0.3895831,13,0,4,-0.47826087,5,5,0,0.557,11,15.0,15.0,5027268,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F244110,2266741,0.114874534,13,0,8,-0.04761905,5,5,0,0.56,11,10.0,10.0,2266741,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208282,8280924,0.14960922,13,0,4,0.22413793,5,5,0,0.568,11,9.0,9.0,8280924,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208528,3070956,0.1483468,13,0,6,-0.16883117,5,5,0,0.552,11,9.0,9.0,3070956,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F208536,2331470,0.080693215,13,0,4,-0.054054055,5,5,0,0.566,11,9.0,9.0,2331470,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F208672,2441888,0.18736933,13,0,3,-0.16058394,5,5,0,0.5522,11,17.0,17.0,2441888,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F208740,10276262,0.085788116,13,0,4,-0.0862069,5,5,0,0.5654,11,14.0,14.0,10276262,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F209246,6784100,0.3368699,13,0,10,-0.12612613,5,5,0,0.5566,11,14.0,14.0,6784100,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F209359,9983996,0.16982241,13,0,7,-0.1923077,5,5,0,0.567,11,9.0,9.0,9983996,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F244517,2576511,0.088510014,13,0,3,-0.071428575,5,5,0,0.563,11,10.0,10.0,2576511,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F244888,5040426,0.1236189,13,0,8,0.10309278,5,5,0,0.5513,11,13.0,13.0,5040426,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F245449,6638082,0.26850548,13,0,30,-0.39795917,5,5,0,0.621,11,42.0,42.0,6638082,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F242880,2846896,0.16012815,13,0,7,-0.23684211,5,5,0,0.568,11,13.0,13.0,2846896,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F243031,5063337,0.16437344,13,0,6,-0.049382716,5,5,0,0.5503,11,10.0,10.0,5063337,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F243410,2718111,0.20509961,13,1,8,0.26966292,5,5,0,0.559,11,13.0,13.0,2718111,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F242839,9445943,0.12714423,13,0,8,-0.08139535,5,5,0,0.5703,11,10.0,10.0,9445943,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F242949,5550076,0.18404922,13,0,10,-0.28846154,5,5,0,0.583,11,17.0,17.0,5550076,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F243435,7703481,0.37124103,13,0,5,-0.44954127,5,5,0,0.553,11,10.0,10.0,7703481,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F244268,7703740,0.20784244,13,1,9,-0.18333334,5,5,0,0.567,11,13.0,13.0,7703740,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F244462,6769926,0.17377174,13,0,4,-0.06097561,5,5,0,0.572,11,10.0,10.0,6769926,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F244267,7703562,0.12184907,13,1,5,-0.06306306,5,5,0,0.562,11,14.0,14.0,7703562,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F244562,9950885,0.12927017,13,0,5,0.15873016,5,5,0,0.554,11,9.0,9.0,9950885,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F245309,7354126,0.1273861,13,0,5,0.12631579,5,5,0,0.5557,11,13.0,13.0,7354126,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F245637,8812985,0.3012701,13,0,6,0.21505377,5,5,0,0.5522,11,13.0,13.0,8812985,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F245179,5607949,0.08707415,13,0,5,-0.04347826,5,5,0,0.5576,11,15.0,15.0,5607949,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F242951,5479487,0.14860873,13,0,6,-0.21176471,5,5,0,0.556,11,10.0,10.0,5479487,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F242952,5479509,0.25169286,13,0,7,-0.2159091,5,5,0,0.5557,11,10.0,10.0,5479509,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F243145,9788166,0.14783451,13,0,5,-0.15238096,5,5,0,0.5513,11,13.0,13.0,9788166,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F243625,7357796,0.15511681,13,0,7,-0.22981367,5,5,0,0.568,11,19.0,19.0,7357796,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F243935,12066850,0.13425286,13,0,5,-0.057692308,5,5,0,0.5625,11,13.0,13.0,12066850,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F244282,5067057,0.2546473,13,0,10,-0.38607594,5,5,0,0.588,11,18.0,18.0,5067057,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F289541,9939580,0.48680505,13,1,9,1.2978723,5,5,0,0.569,11,13.0,13.0,9939580,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F289412,9832823,0.20845306,13,0,5,0.3448276,5,5,0,0.5513,11,10.0,10.0,9832823,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F287886,9895582,0.1342861,13,1,8,-0.017094018,5,5,0,0.558,11,15.0,15.0,9895582,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A14F242878,3072100,0.19813949,13,0,6,-0.32374102,5,5,0,0.5605,11,15.0,15.0,3072100,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F243084,10253823,0.16177392,13,0,3,-0.21568628,5,5,0,0.5513,11,10.0,10.0,10253823,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F244293,10052658,0.40006563,13,0,5,0.3125,5,5,0,0.5625,11,9.0,9.0,10052658,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F244572,2841983,0.0992747,13,1,3,0.12264151,5,5,0,0.555,11,14.0,14.0,2841983,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F244935,7933096,0.12903437,13,0,3,-0.125,5,5,0,0.5566,11,10.0,10.0,7933096,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F289648,9848541,0.116299465,13,0,5,-0.0877193,5,5,0,0.5566,11,13.0,13.0,9848541,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F287704,9950630,0.13783081,13,0,4,-0.085365854,5,5,0,0.5566,11,9.0,9.0,9950630,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F293019,9447270,0.19854797,13,0,8,0.29032257,5,5,0,0.561,11,9.0,9.0,9447270,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F401613,9544976,0.13019727,13,0,4,0.13829787,5,5,0,0.5537,11,13.0,13.0,9544976,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F401615,2503700,0.20599028,13,0,7,-0.15384616,5,5,0,0.5547,11,9.0,9.0,2503700,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F288001,9819363,0.11319443,13,0,4,0.11578947,5,5,0,0.556,11,13.0,13.0,9819363,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F309149,9418008,0.12862046,13,0,8,-0.12903225,5,5,0,0.568,11,14.0,14.0,9418008,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F309709,11054379,0.15545125,13,3,5,-0.104575165,5,5,0,0.5527,11,18.0,18.0,11054379,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F310121,659711,0.24065898,13,0,4,0.24675325,5,5,0,0.5576,11,10.0,10.0,659711,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
