3334511.0,1,3.0,0,6.0,48.0,C                              
8356483.0,3,3.0,60,2.0,51.0,C                              
229792.0,20,1.0,410,3.0,45.0,C                              
3221423.0,13,1.0,90,3.0,48.0,C                              
7894090.0,3,3.0,0,6.0,117.0,C                              
3780066.0,3,3.0,0,6.0,48.0,C                              
776017.0,1,3.0,0,6.0,51.0,C                              
14040328.0,4,4.0,21,2.0,51.0,C                              
8727201.0,4,4.0,20,3.0,48.0,C                              
10483292.0,8,2.0,80,3.0,48.0,C                              
8658323.0,5,4.0,40,3.0,48.0,C                              
7497024.0,3,4.0,42,2.0,117.0,C                              
1822284.0,11,2.0,50,3.0,51.0,C                              
3907880.0,3,4.0,50,3.0,48.0,C                              
8311943.0,3,4.0,40,2.0,45.0,C                              
8252238.0,2435,1.0,66,3.0,117.0,C                              
6295835.0,10,3.0,56,3.0,51.0,C                              
1891707.0,11,3.0,60,2.0,48.0,C                              
608033.0,4,4.0,50,2.0,51.0,C                              
11133848.0,3,2.0,35,3.0,45.0,C                              
9045023.0,8,2.0,150,3.0,45.0,C                              
8073660.0,3,3.0,0,6.0,48.0,C                              
1696556.0,5,4.0,45,2.0,117.0,C                              
10030921.0,5,3.0,75,2.0,117.0,C                              
13925970.0,28,1.0,201,3.0,45.0,C                              
8958378.0,4,2.0,70,2.0,45.0,C                              
2886260.0,3,4.0,12,3.0,48.0,C                              
11832126.0,4,4.0,50,2.0,48.0,C                              
4506820.0,3,4.0,48,2.0,117.0,C                              
9501568.0,3,3.0,55,3.0,117.0,C                              
4510577.0,8,3.0,0,6.0,117.0,C                              
12411329.0,5,4.0,38,3.0,117.0,C                              
56439652.0,3,3.0,54,2.0,117.0,C                              
8401284.0,3,3.0,80,3.0,48.0,C                              
5216915.0,5,3.0,0,6.0,45.0,C                              
9144480.0,6,2.0,70,3.0,117.0,C                              
2437643.0,1,3.0,60,2.0,51.0,C                              
3548155.0,4,4.0,50,3.0,117.0,C                              
1668196.0,3,4.0,36,3.0,117.0,C                              
6064671.0,4,4.0,40,2.0,51.0,C                              
6995411.0,5,3.0,60,2.0,51.0,C                              
5151724.0,9,1.0,120,3.0,45.0,C                              
10660526.0,5,3.0,0,6.0,48.0,C                              
1256670.0,4,3.0,70,2.0,117.0,C                              
82005273.0,1,3.0,0,6.0,148.0,C                              
10376704.0,5,3.0,0,6.0,48.0,C                              
3005364.0,6,3.0,60,2.0,51.0,C                              
4351711.0,5,3.0,0,6.0,51.0,C                              
1393464.0,8,2.0,48,3.0,117.0,C                              
7100345.0,5,4.0,40,3.0,48.0,C                              
9604006.0,4,4.0,46,3.0,48.0,C                              
7964064.0,3,3.0,60,3.0,51.0,C                              
10202838.0,3,4.0,44,2.0,45.0,C                              
12472859.0,5,4.0,35,3.0,48.0,C                              
9001697.0,3,4.0,40,3.0,45.0,C                              
1872680.0,15,1.0,120,3.0,117.0,C                              
1737392.0,3,3.0,51,2.0,117.0,C                              
8546657.0,3,4.0,0,6.0,51.0,C                              
5644070.0,1,4.0,18,2.0,48.0,C                              
10807926.0,6,2.0,150,2.0,51.0,C                              
7572123.0,1,3.0,0,6.0,51.0,C                              
3785572.0,5,3.0,75,2.0,48.0,C                              
2058626.0,1,3.0,600,3.0,117.0,C                              
6530869.0,3,4.0,36,2.0,51.0,C                              
6419526.0,4,3.0,65,2.0,45.0,C                              
11980966.0,5,4.0,45,2.0,51.0,C                              
976180.0,5,3.0,60,2.0,48.0,C                              
2212099.0,5,4.0,46,2.0,117.0,C                              
5906890.0,3,3.0,70,2.0,51.0,C                              
